corpusid,authors,publicationvenueid,year
214215024,"[{'authorId': '52642934', 'url': 'https://www.semanticscholar.org/author/52642934', 'name': 'Simone Patonico', 'affiliations': [], 'homepage': None, 'paperCount': 6, 'citationCount': 40, 'hIndex': 3}, {'authorId': '35416594', 'url': 'https://www.semanticscholar.org/author/35416594', 'name': 'Placide Shabisha', 'affiliations': [], 'homepage': None, 'paperCount': 10, 'citationCount': 49, 'hIndex': 4}, {'authorId': '2456513', 'url': 'https://www.semanticscholar.org/author/2456513', 'name': 'An Braeken', 'affiliations': [], 'homepage': None, 'paperCount': 217, 'citationCount': 2809, 'hIndex': 28}, {'authorId': '3358506', 'url': 'https://www.semanticscholar.org/author/3358506', 'name': 'A. Touhafi', 'affiliations': [], 'homepage': None, 'paperCount': 160, 'citationCount': 1441, 'hIndex': 18}, {'authorId': '1746856', 'url': 'https://www.semanticscholar.org/author/1746856', 'name': 'K. Steenhaut', 'affiliations': [], 'homepage': None, 'paperCount': 192, 'citationCount': 1771, 'hIndex': 21}]",312ca99c-9149-490d-813e-c60d5e949f65,2020
199582604,"[{'authorId': '2738418', 'url': 'https://www.semanticscholar.org/author/2738418', 'name': 'Emmanuel Ahene', 'affiliations': [], 'homepage': None, 'paperCount': 20, 'citationCount': 165, 'hIndex': 6}, {'authorId': '1387683577', 'url': 'https://www.semanticscholar.org/author/1387683577', 'name': 'Z. Qin', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 22, 'hIndex': 2}, {'authorId': '1394501655', 'url': 'https://www.semanticscholar.org/author/1394501655', 'name': 'Akua Konadu Adusei', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 20, 'hIndex': 1}, {'authorId': '1694758', 'url': 'https://www.semanticscholar.org/author/1694758', 'name': 'Fagen Li', 'affiliations': [], 'homepage': None, 'paperCount': 247, 'citationCount': 3773, 'hIndex': 33}]",228761ec-c40a-479b-8309-9dcbe9851bcd,2019
70309317,"[{'authorId': '2738418', 'url': 'https://www.semanticscholar.org/author/2738418', 'name': 'Emmanuel Ahene', 'affiliations': [], 'homepage': None, 'paperCount': 20, 'citationCount': 165, 'hIndex': 6}, {'authorId': '2118795865', 'url': 'https://www.semanticscholar.org/author/2118795865', 'name': 'Junfeng Dai', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 16, 'hIndex': 2}, {'authorId': '2113275933', 'url': 'https://www.semanticscholar.org/author/2113275933', 'name': 'Hao Feng', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 10, 'hIndex': 1}, {'authorId': '1694758', 'url': 'https://www.semanticscholar.org/author/1694758', 'name': 'Fagen Li', 'affiliations': [], 'homepage': None, 'paperCount': 247, 'citationCount': 3773, 'hIndex': 33}]",38e536b3-c893-4eab-8177-5cd8db8952e3,2018
69242822,"[{'authorId': '35416594', 'url': 'https://www.semanticscholar.org/author/35416594', 'name': 'Placide Shabisha', 'affiliations': [], 'homepage': None, 'paperCount': 10, 'citationCount': 49, 'hIndex': 4}, {'authorId': '2456513', 'url': 'https://www.semanticscholar.org/author/2456513', 'name': 'An Braeken', 'affiliations': [], 'homepage': None, 'paperCount': 217, 'citationCount': 2809, 'hIndex': 28}, {'authorId': '3358506', 'url': 'https://www.semanticscholar.org/author/3358506', 'name': 'A. Touhafi', 'affiliations': [], 'homepage': None, 'paperCount': 160, 'citationCount': 1441, 'hIndex': 18}, {'authorId': '1746856', 'url': 'https://www.semanticscholar.org/author/1746856', 'name': 'K. Steenhaut', 'affiliations': [], 'homepage': None, 'paperCount': 192, 'citationCount': 1771, 'hIndex': 21}]",,2017
44223300,"[{'authorId': '2456513', 'url': 'https://www.semanticscholar.org/author/2456513', 'name': 'An Braeken', 'affiliations': [], 'homepage': None, 'paperCount': 217, 'citationCount': 2809, 'hIndex': 28}, {'authorId': '35416594', 'url': 'https://www.semanticscholar.org/author/35416594', 'name': 'Placide Shabisha', 'affiliations': [], 'homepage': None, 'paperCount': 10, 'citationCount': 49, 'hIndex': 4}, {'authorId': '3358506', 'url': 'https://www.semanticscholar.org/author/3358506', 'name': 'A. Touhafi', 'affiliations': [], 'homepage': None, 'paperCount': 160, 'citationCount': 1441, 'hIndex': 18}, {'authorId': '1746856', 'url': 'https://www.semanticscholar.org/author/1746856', 'name': 'K. Steenhaut', 'affiliations': [], 'homepage': None, 'paperCount': 192, 'citationCount': 1771, 'hIndex': 21}]",443b907e-306a-41c3-bca4-b35f1da4bb38,2017
10376612,"[{'authorId': '1694758', 'url': 'https://www.semanticscholar.org/author/1694758', 'name': 'Fagen Li', 'affiliations': [], 'homepage': None, 'paperCount': 247, 'citationCount': 3773, 'hIndex': 33}, {'authorId': '2156641306', 'url': 'https://www.semanticscholar.org/author/2156641306', 'name': 'Bo Liu', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 59, 'hIndex': 3}, {'authorId': '145020442', 'url': 'https://www.semanticscholar.org/author/145020442', 'name': 'Jiaojiao Hong', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 155, 'hIndex': 5}]",48433268-b689-457a-8e57-36895fd4f04e,2017
16966041,"[{'authorId': '2066412931', 'url': 'https://www.semanticscholar.org/author/2066412931', 'name': 'S. Rawat', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 4, 'hIndex': 1}, {'authorId': '37416433', 'url': 'https://www.semanticscholar.org/author/37416433', 'name': 'G. Shrivastava', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 4, 'hIndex': 1}]",,2012
17369646,"[{'authorId': '1800688', 'url': 'https://www.semanticscholar.org/author/1800688', 'name': 'Weiwei Kong', 'affiliations': [], 'homepage': None, 'paperCount': 24, 'citationCount': 342, 'hIndex': 9}, {'authorId': '1754352', 'url': 'https://www.semanticscholar.org/author/1754352', 'name': 'Dianle Zhou', 'affiliations': [], 'homepage': None, 'paperCount': 28, 'citationCount': 248, 'hIndex': 8}, {'authorId': '2153635938', 'url': 'https://www.semanticscholar.org/author/2153635938', 'name': 'Yu Zhang', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 48, 'hIndex': 2}, {'authorId': '1800323', 'url': 'https://www.semanticscholar.org/author/1800323', 'name': 'Daibing Zhang', 'affiliations': [], 'homepage': None, 'paperCount': 74, 'citationCount': 816, 'hIndex': 15}, {'authorId': '2115535381', 'url': 'https://www.semanticscholar.org/author/2115535381', 'name': 'Xun Wang', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 230, 'hIndex': 6}, {'authorId': '51035268', 'url': 'https://www.semanticscholar.org/author/51035268', 'name': 'Boxin Zhao', 'affiliations': [], 'homepage': None, 'paperCount': 21, 'citationCount': 103, 'hIndex': 5}, {'authorId': '1778692', 'url': 'https://www.semanticscholar.org/author/1778692', 'name': 'Chengping Yan', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 58, 'hIndex': 3}, {'authorId': '1781358', 'url': 'https://www.semanticscholar.org/author/1781358', 'name': 'Lincheng Shen', 'affiliations': [], 'homepage': None, 'paperCount': 236, 'citationCount': 2225, 'hIndex': 23}, {'authorId': '1739414', 'url': 'https://www.semanticscholar.org/author/1739414', 'name': 'Jianwei Zhang', 'affiliations': ['University of Technology Sydney'], 'homepage': 'https://www.researchgate.net/profile/Jianwei_Zhang13', 'paperCount': 536, 'citationCount': 5903, 'hIndex': 37}]",,2014
57393911,"[{'authorId': '2110673629', 'url': 'https://www.semanticscholar.org/author/2110673629', 'name': 'Sachiko Takahashi', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 25, 'hIndex': 2}, {'authorId': '34316435', 'url': 'https://www.semanticscholar.org/author/34316435', 'name': 'M. Nicolle', 'affiliations': [], 'homepage': None, 'paperCount': 64, 'citationCount': 2083, 'hIndex': 20}]",a87cd1dc-23e1-4c73-aa55-ed0fd4046b18,2018
418790,"[{'authorId': '2115837710', 'url': 'https://www.semanticscholar.org/author/2115837710', 'name': 'M. Kimura', 'affiliations': [], 'homepage': None, 'paperCount': 18, 'citationCount': 394, 'hIndex': 10}, {'authorId': '4585800', 'url': 'https://www.semanticscholar.org/author/4585800', 'name': 'N. Amino', 'affiliations': [], 'homepage': None, 'paperCount': 574, 'citationCount': 15136, 'hIndex': 60}, {'authorId': '2087257077', 'url': 'https://www.semanticscholar.org/author/2087257077', 'name': 'K. Takada', 'affiliations': [], 'homepage': None, 'paperCount': 14, 'citationCount': 190, 'hIndex': 8}, {'authorId': '1826991', 'url': 'https://www.semanticscholar.org/author/1826991', 'name': 'K. Miyai', 'affiliations': [], 'homepage': None, 'paperCount': 464, 'citationCount': 6357, 'hIndex': 40}]",ea8ee4cd-cdca-47a5-9aac-ffc71218835e,1989
33924073,"[{'authorId': '5314388', 'url': 'https://www.semanticscholar.org/author/5314388', 'name': 'P. Benson', 'affiliations': [], 'homepage': None, 'paperCount': 151, 'citationCount': 2855, 'hIndex': 31}, {'authorId': '15791871', 'url': 'https://www.semanticscholar.org/author/15791871', 'name': 'N. Parkin', 'affiliations': [], 'homepage': None, 'paperCount': 29, 'citationCount': 910, 'hIndex': 12}, {'authorId': '2179014', 'url': 'https://www.semanticscholar.org/author/2179014', 'name': 'D. Millett', 'affiliations': [], 'homepage': None, 'paperCount': 143, 'citationCount': 5051, 'hIndex': 41}, {'authorId': '2065141473', 'url': 'https://www.semanticscholar.org/author/2065141473', 'name': 'F. Dyer', 'affiliations': [], 'homepage': None, 'paperCount': 17, 'citationCount': 1029, 'hIndex': 11}, {'authorId': '49668808', 'url': 'https://www.semanticscholar.org/author/49668808', 'name': 'S. Vine', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 232, 'hIndex': 3}, {'authorId': '3444949', 'url': 'https://www.semanticscholar.org/author/3444949', 'name': 'A. Shah', 'affiliations': [], 'homepage': None, 'paperCount': 53, 'citationCount': 1573, 'hIndex': 14}]",e7b43e87-f462-44e0-b6a3-a7e66e14f754,2004
46042716,"[{'authorId': '4836283', 'url': 'https://www.semanticscholar.org/author/4836283', 'name': 'P. Durning', 'affiliations': [], 'homepage': None, 'paperCount': 56, 'citationCount': 924, 'hIndex': 17}, {'authorId': '4486988', 'url': 'https://www.semanticscholar.org/author/4486988', 'name': 'J. Mccabe', 'affiliations': [], 'homepage': None, 'paperCount': 305, 'citationCount': 10296, 'hIndex': 55}, {'authorId': '48748510', 'url': 'https://www.semanticscholar.org/author/48748510', 'name': 'P. Gordon', 'affiliations': [], 'homepage': None, 'paperCount': 62, 'citationCount': 1819, 'hIndex': 24}]",69023371-3234-479f-8740-93c23fb6de77,1994
42493964,"[{'authorId': '2179014', 'url': 'https://www.semanticscholar.org/author/2179014', 'name': 'D. Millett', 'affiliations': [], 'homepage': None, 'paperCount': 143, 'citationCount': 5051, 'hIndex': 41}, {'authorId': '48748510', 'url': 'https://www.semanticscholar.org/author/48748510', 'name': 'P. Gordon', 'affiliations': [], 'homepage': None, 'paperCount': 62, 'citationCount': 1819, 'hIndex': 24}]",69023371-3234-479f-8740-93c23fb6de77,1992
38116957,"[{'authorId': '4813463', 'url': 'https://www.semanticscholar.org/author/4813463', 'name': 'D. Stirrups', 'affiliations': [], 'homepage': None, 'paperCount': 70, 'citationCount': 1871, 'hIndex': 24}]",69023371-3234-479f-8740-93c23fb6de77,1991
38277844,"[{'authorId': '10087607', 'url': 'https://www.semanticscholar.org/author/10087607', 'name': 'R. Maijer', 'affiliations': [], 'homepage': None, 'paperCount': 22, 'citationCount': 828, 'hIndex': 12}, {'authorId': '78670480', 'url': 'https://www.semanticscholar.org/author/78670480', 'name': 'D. Smith', 'affiliations': [], 'homepage': None, 'paperCount': 129, 'citationCount': 4501, 'hIndex': 37}]",2ffaf997-f719-4744-8142-983c334b1797,1988
30198692,"[{'authorId': '78670480', 'url': 'https://www.semanticscholar.org/author/78670480', 'name': 'D. Smith', 'affiliations': [], 'homepage': None, 'paperCount': 129, 'citationCount': 4501, 'hIndex': 37}]",25564909-d7a4-4642-ac87-ffe9b2565807,1983
28108359,"[{'authorId': '2703351', 'url': 'https://www.semanticscholar.org/author/2703351', 'name': 'E. Mizrahi', 'affiliations': [], 'homepage': None, 'paperCount': 46, 'citationCount': 1023, 'hIndex': 13}]",73064ef3-c116-4d69-b91b-90e6b26387ed,1983
23691389,"[{'authorId': '2703351', 'url': 'https://www.semanticscholar.org/author/2703351', 'name': 'E. Mizrahi', 'affiliations': [], 'homepage': None, 'paperCount': 46, 'citationCount': 1023, 'hIndex': 13}]",,1982
34557450,"[{'authorId': '2703351', 'url': 'https://www.semanticscholar.org/author/2703351', 'name': 'E. Mizrahi', 'affiliations': [], 'homepage': None, 'paperCount': 46, 'citationCount': 1023, 'hIndex': 13}, {'authorId': '1397428783', 'url': 'https://www.semanticscholar.org/author/1397428783', 'name': 'P. Cleaton-jones', 'affiliations': [], 'homepage': None, 'paperCount': 380, 'citationCount': 5671, 'hIndex': 39}, {'authorId': '52571620', 'url': 'https://www.semanticscholar.org/author/52571620', 'name': 'J. Austin', 'affiliations': [], 'homepage': None, 'paperCount': 69, 'citationCount': 1525, 'hIndex': 19}]",a3da0b9b-c8ef-4c37-94d3-27c2d2dd4e90,1981
20271940,"[{'authorId': '4030401', 'url': 'https://www.semanticscholar.org/author/4030401', 'name': 'M. Braden', 'affiliations': [], 'homepage': None, 'paperCount': 214, 'citationCount': 5412, 'hIndex': 39}, {'authorId': '50649716', 'url': 'https://www.semanticscholar.org/author/50649716', 'name': 'D. Brown', 'affiliations': [], 'homepage': None, 'paperCount': 67, 'citationCount': 507, 'hIndex': 12}, {'authorId': '2107493490', 'url': 'https://www.semanticscholar.org/author/2107493490', 'name': 'M. Miller', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 11, 'hIndex': 2}, {'authorId': '8461018', 'url': 'https://www.semanticscholar.org/author/8461018', 'name': 'B. Causton', 'affiliations': [], 'homepage': None, 'paperCount': 43, 'citationCount': 615, 'hIndex': 13}, {'authorId': '3425250', 'url': 'https://www.semanticscholar.org/author/3425250', 'name': 'T. C. Tranter', 'affiliations': [], 'homepage': None, 'paperCount': 27, 'citationCount': 100, 'hIndex': 6}, {'authorId': '2879026', 'url': 'https://www.semanticscholar.org/author/2879026', 'name': 'E. Combe', 'affiliations': [], 'homepage': None, 'paperCount': 163, 'citationCount': 2403, 'hIndex': 25}, {'authorId': '152705695', 'url': 'https://www.semanticscholar.org/author/152705695', 'name': 'N. Waters', 'affiliations': [], 'homepage': None, 'paperCount': 41, 'citationCount': 246, 'hIndex': 7}, {'authorId': '1486190456', 'url': 'https://www.semanticscholar.org/author/1486190456', 'name': 'D. W. Cruickshank-Boyd', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 3, 'hIndex': 1}, {'authorId': '92157820', 'url': 'https://www.semanticscholar.org/author/92157820', 'name': 'D. Williams', 'affiliations': [], 'homepage': None, 'paperCount': 426, 'citationCount': 14348, 'hIndex': 64}, {'authorId': '3463087', 'url': 'https://www.semanticscholar.org/author/3463087', 'name': 'C. Lloyd', 'affiliations': [], 'homepage': None, 'paperCount': 90, 'citationCount': 1735, 'hIndex': 23}, {'authorId': '152575618', 'url': 'https://www.semanticscholar.org/author/152575618', 'name': 'A. D. Wilson', 'affiliations': [], 'homepage': None, 'paperCount': 174, 'citationCount': 7477, 'hIndex': 42}, {'authorId': '123320981', 'url': 'https://www.semanticscholar.org/author/123320981', 'name': 'C. Main', 'affiliations': [], 'homepage': None, 'paperCount': 18, 'citationCount': 510, 'hIndex': 10}, {'authorId': '98440644', 'url': 'https://www.semanticscholar.org/author/98440644', 'name': 'H. J. Wilson', 'affiliations': [], 'homepage': None, 'paperCount': 49, 'citationCount': 1204, 'hIndex': 21}]",73064ef3-c116-4d69-b91b-90e6b26387ed,1980
220335764,"[{'authorId': '1791863801', 'url': 'https://www.semanticscholar.org/author/1791863801', 'name': 'Nada Haouili', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 89, 'hIndex': 1}, {'authorId': '5922454', 'url': 'https://www.semanticscholar.org/author/5922454', 'name': 'N. Kravitz', 'affiliations': [], 'homepage': None, 'paperCount': 74, 'citationCount': 1709, 'hIndex': 17}, {'authorId': '11720763', 'url': 'https://www.semanticscholar.org/author/11720763', 'name': 'Nikhilesh R Vaid', 'affiliations': [], 'homepage': None, 'paperCount': 121, 'citationCount': 702, 'hIndex': 16}, {'authorId': '17864949', 'url': 'https://www.semanticscholar.org/author/17864949', 'name': 'D. Ferguson', 'affiliations': [], 'homepage': None, 'paperCount': 67, 'citationCount': 2107, 'hIndex': 21}, {'authorId': '15295533', 'url': 'https://www.semanticscholar.org/author/15295533', 'name': 'L. Makki', 'affiliations': [], 'homepage': None, 'paperCount': 21, 'citationCount': 278, 'hIndex': 8}]",2ffaf997-f719-4744-8142-983c334b1797,2020
12676170,"[{'authorId': '50204552', 'url': 'https://www.semanticscholar.org/author/50204552', 'name': 'Y. Cai', 'affiliations': [], 'homepage': None, 'paperCount': 14, 'citationCount': 59, 'hIndex': 4}, {'authorId': '50030990', 'url': 'https://www.semanticscholar.org/author/50030990', 'name': 'Xiaoxiang Yang', 'affiliations': [], 'homepage': None, 'paperCount': 61, 'citationCount': 557, 'hIndex': 12}, {'authorId': '2082462975', 'url': 'https://www.semanticscholar.org/author/2082462975', 'name': 'Bingwei He', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 62, 'hIndex': 5}, {'authorId': '2109801823', 'url': 'https://www.semanticscholar.org/author/2109801823', 'name': 'Jun Yao', 'affiliations': [], 'homepage': None, 'paperCount': 16, 'citationCount': 97, 'hIndex': 5}]",5b8fa84c-8f83-422e-96c7-c3fac38103ea,2015
11650332,"[{'authorId': '97698667', 'url': 'https://www.semanticscholar.org/author/97698667', 'name': 'E. Krieger', 'affiliations': [], 'homepage': None, 'paperCount': 18, 'citationCount': 335, 'hIndex': 10}, {'authorId': '5029502', 'url': 'https://www.semanticscholar.org/author/5029502', 'name': 'J. Seiferth', 'affiliations': [], 'homepage': None, 'paperCount': 37, 'citationCount': 231, 'hIndex': 7}, {'authorId': '7797140', 'url': 'https://www.semanticscholar.org/author/7797140', 'name': 'I. Marinello', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 118, 'hIndex': 3}, {'authorId': '152395678', 'url': 'https://www.semanticscholar.org/author/152395678', 'name': 'B. Jung', 'affiliations': [], 'homepage': None, 'paperCount': 33, 'citationCount': 752, 'hIndex': 14}, {'authorId': '5485625', 'url': 'https://www.semanticscholar.org/author/5485625', 'name': 'S. Wriedt', 'affiliations': [], 'homepage': None, 'paperCount': 27, 'citationCount': 511, 'hIndex': 11}, {'authorId': '38798233', 'url': 'https://www.semanticscholar.org/author/38798233', 'name': 'C. Jacobs', 'affiliations': [], 'homepage': None, 'paperCount': 56, 'citationCount': 732, 'hIndex': 14}, {'authorId': '5396490', 'url': 'https://www.semanticscholar.org/author/5396490', 'name': 'H. Wehrbein', 'affiliations': [], 'homepage': None, 'paperCount': 160, 'citationCount': 4252, 'hIndex': 36}]",e1f2b2ea-7393-4401-8e7b-d687d959a76f,2012
5741404,"[{'authorId': '97698667', 'url': 'https://www.semanticscholar.org/author/97698667', 'name': 'E. Krieger', 'affiliations': [], 'homepage': None, 'paperCount': 18, 'citationCount': 335, 'hIndex': 10}, {'authorId': '5029502', 'url': 'https://www.semanticscholar.org/author/5029502', 'name': 'J. Seiferth', 'affiliations': [], 'homepage': None, 'paperCount': 37, 'citationCount': 231, 'hIndex': 7}, {'authorId': '2085901525', 'url': 'https://www.semanticscholar.org/author/2085901525', 'name': 'I. Sarić', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 49, 'hIndex': 1}, {'authorId': '152395678', 'url': 'https://www.semanticscholar.org/author/152395678', 'name': 'B. Jung', 'affiliations': [], 'homepage': None, 'paperCount': 33, 'citationCount': 752, 'hIndex': 14}, {'authorId': '5396490', 'url': 'https://www.semanticscholar.org/author/5396490', 'name': 'H. Wehrbein', 'affiliations': [], 'homepage': None, 'paperCount': 160, 'citationCount': 4252, 'hIndex': 36}]",e1f2b2ea-7393-4401-8e7b-d687d959a76f,2011
16229449,"[{'authorId': '34608088', 'url': 'https://www.semanticscholar.org/author/34608088', 'name': 'A. Giancotti', 'affiliations': [], 'homepage': None, 'paperCount': 98, 'citationCount': 865, 'hIndex': 15}, {'authorId': '3638810', 'url': 'https://www.semanticscholar.org/author/3638810', 'name': 'G. Mampieri', 'affiliations': [], 'homepage': None, 'paperCount': 50, 'citationCount': 281, 'hIndex': 8}, {'authorId': '2469130', 'url': 'https://www.semanticscholar.org/author/2469130', 'name': 'M. Greco', 'affiliations': [], 'homepage': None, 'paperCount': 39, 'citationCount': 209, 'hIndex': 7}]",96fa7399-a724-43de-bec7-f09a913e77da,2008
9767398,"[{'authorId': '34608088', 'url': 'https://www.semanticscholar.org/author/34608088', 'name': 'A. Giancotti', 'affiliations': [], 'homepage': None, 'paperCount': 98, 'citationCount': 865, 'hIndex': 15}, {'authorId': '4200466', 'url': 'https://www.semanticscholar.org/author/4200466', 'name': 'M. Ronchin', 'affiliations': [], 'homepage': None, 'paperCount': 24, 'citationCount': 22, 'hIndex': 2}]",96fa7399-a724-43de-bec7-f09a913e77da,2006
42602087,"[{'authorId': '5966591', 'url': 'https://www.semanticscholar.org/author/5966591', 'name': 'M. Lagravère', 'affiliations': [], 'homepage': None, 'paperCount': 142, 'citationCount': 3926, 'hIndex': 32}, {'authorId': '1397108395', 'url': 'https://www.semanticscholar.org/author/1397108395', 'name': 'C. Flores‐Mir', 'affiliations': [], 'homepage': None, 'paperCount': 450, 'citationCount': 11071, 'hIndex': 59}]",137df871-0be4-4ea4-9f85-52b2b36070a3,2005
234225486,"[{'authorId': '3540275', 'url': 'https://www.semanticscholar.org/author/3540275', 'name': 'Jianhao Ma', 'affiliations': [], 'homepage': None, 'paperCount': 24, 'citationCount': 144, 'hIndex': 6}, {'authorId': '2112488429', 'url': 'https://www.semanticscholar.org/author/2112488429', 'name': 'Liang Yu', 'affiliations': [], 'homepage': None, 'paperCount': 40, 'citationCount': 133, 'hIndex': 6}, {'authorId': '9557922', 'url': 'https://www.semanticscholar.org/author/9557922', 'name': 'Shoulong Dong', 'affiliations': [], 'homepage': None, 'paperCount': 61, 'citationCount': 428, 'hIndex': 13}, {'authorId': '7590331', 'url': 'https://www.semanticscholar.org/author/7590331', 'name': 'C. Yao', 'affiliations': [], 'homepage': None, 'paperCount': 232, 'citationCount': 1880, 'hIndex': 21}, {'authorId': '2109206531', 'url': 'https://www.semanticscholar.org/author/2109206531', 'name': 'Liangxi Gao', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 8, 'hIndex': 2}, {'authorId': '2111844586', 'url': 'https://www.semanticscholar.org/author/2111844586', 'name': 'Wenjie Sun', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 4, 'hIndex': 2}, {'authorId': '1576080126', 'url': 'https://www.semanticscholar.org/author/1576080126', 'name': 'Yingjiang He', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 32, 'hIndex': 3}]",d9088a5a-8827-4f42-87bd-5d9573e62b70,2021
55046107,"[{'authorId': '34634740', 'url': 'https://www.semanticscholar.org/author/34634740', 'name': 'J. Lewellen', 'affiliations': [], 'homepage': None, 'paperCount': 184, 'citationCount': 1509, 'hIndex': 19}, {'authorId': '98380357', 'url': 'https://www.semanticscholar.org/author/98380357', 'name': 'Kevin J. Beczek', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 14, 'hIndex': 2}, {'authorId': '152953775', 'url': 'https://www.semanticscholar.org/author/152953775', 'name': 'S. Berg', 'affiliations': [], 'homepage': None, 'paperCount': 14, 'citationCount': 77, 'hIndex': 5}, {'authorId': None, 'url': None, 'name': 'D.A. Briddick', 'affiliations': None, 'homepage': None, 'paperCount': None, 'citationCount': None, 'hIndex': None}, {'authorId': '31369063', 'url': 'https://www.semanticscholar.org/author/31369063', 'name': 'R. Dortwegt', 'affiliations': [], 'homepage': None, 'paperCount': 15, 'citationCount': 106, 'hIndex': 6}, {'authorId': '2076207542', 'url': 'https://www.semanticscholar.org/author/2076207542', 'name': 'M. Givens', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 20, 'hIndex': 2}, {'authorId': '30579093', 'url': 'https://www.semanticscholar.org/author/30579093', 'name': 'A. Grelick', 'affiliations': [], 'homepage': None, 'paperCount': 38, 'citationCount': 179, 'hIndex': 8}, {'authorId': '3468607', 'url': 'https://www.semanticscholar.org/author/3468607', 'name': 'A. Nassiri', 'affiliations': [], 'homepage': None, 'paperCount': 196, 'citationCount': 1183, 'hIndex': 15}, {'authorId': '30970514', 'url': 'https://www.semanticscholar.org/author/30970514', 'name': 'S. Pasky', 'affiliations': [], 'homepage': None, 'paperCount': 28, 'citationCount': 102, 'hIndex': 7}, {'authorId': '2107388998', 'url': 'https://www.semanticscholar.org/author/2107388998', 'name': 'T. Smith', 'affiliations': [], 'homepage': None, 'paperCount': 44, 'citationCount': 165, 'hIndex': 7}]",,2003
9461746,"[{'authorId': '46874694', 'url': 'https://www.semanticscholar.org/author/46874694', 'name': 'I. Mavromichalis', 'affiliations': [], 'homepage': None, 'paperCount': 76, 'citationCount': 1335, 'hIndex': 20}, {'authorId': '84053192', 'url': 'https://www.semanticscholar.org/author/84053192', 'name': 'T. Zaramboukas', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 103, 'hIndex': 4}]",ffaa4409-29fb-4245-a496-c51b151f9f5f,2002
30036685,"[{'authorId': '46874694', 'url': 'https://www.semanticscholar.org/author/46874694', 'name': 'I. Mavromichalis', 'affiliations': [], 'homepage': None, 'paperCount': 76, 'citationCount': 1335, 'hIndex': 20}, {'authorId': '84053192', 'url': 'https://www.semanticscholar.org/author/84053192', 'name': 'T. Zaramboukas', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 103, 'hIndex': 4}]",63e2bb2d-3e51-4550-b8b2-5ba5358cf0cd,1999
250503320,"[{'authorId': '2176075386', 'url': 'https://www.semanticscholar.org/author/2176075386', 'name': 'Jie Shan', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 1, 'hIndex': 1}, {'authorId': '49868484', 'url': 'https://www.semanticscholar.org/author/49868484', 'name': 'Lihua Guo', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 7, 'hIndex': 1}, {'authorId': '2176072742', 'url': 'https://www.semanticscholar.org/author/2176072742', 'name': 'Penghui Ran', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 1, 'hIndex': 1}, {'authorId': '2166751760', 'url': 'https://www.semanticscholar.org/author/2166751760', 'name': 'Zhan Zhou', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 9, 'hIndex': 1}, {'authorId': '2175846763', 'url': 'https://www.semanticscholar.org/author/2175846763', 'name': 'Jing-Yu Chen', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 3, 'hIndex': 1}, {'authorId': '2145447220', 'url': 'https://www.semanticscholar.org/author/2145447220', 'name': 'Xueting Chen', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 48, 'hIndex': 3}, {'authorId': '2109609555', 'url': 'https://www.semanticscholar.org/author/2109609555', 'name': 'Jingmin Li', 'affiliations': [], 'homepage': None, 'paperCount': 53, 'citationCount': 411, 'hIndex': 11}]",be767b53-ec92-42d8-9b36-cebc40671619,2022
