paper,topic,fake
257394120,,1
257394121,,1
257394122,,1
257394123,,1
257394124,Data Processing,1
257394125,,1
257394126,Data Management,1
257394126,Data Processing,1
257394127,,1
257394128,,1
257394129,Data Storage,1
257394129,Indexing,1
257394129,Data Modeling,1
257394129,Data Storage,1
257394129,Data Querying,1
257394130,,1
257394131,,1
257394132,Data Modeling,1
257394132,Data Management,1
257394133,Indexing,1
257394133,Indexing,1
257394133,Big Data,1
257394134,,1
257394135,,1
257394136,Data Management,1
257394136,Data Storage,1
257394136,Indexing,1
257394136,Big Data,1
257394137,Data Management,1
257394138,Data Modeling,1
257394139,,1
257394140,,1
257394141,Big Data,1
257394141,Data Management,1
257394141,Big Data,1
257394141,Data Modeling,1
257394142,,1
257394143,,1
257394144,Data Processing,1
257394144,Data Modeling,1
257394144,Indexing,1
257394144,Data Querying,1
257394145,,1
257394146,Data Storage,1
257394147,,1
257394148,,1
257394149,,1
257394150,,1
257394151,Data Modeling,1
257394151,Big Data,1
257394151,Data Querying,1
257394152,Indexing,1
257394152,Big Data,1
257394152,Data Management,1
257394152,Data Management,1
257394153,Indexing,1
257394154,Big Data,1
257394154,Indexing,1
257394155,,1
257394156,Data Querying,1
257394156,Data Management,1
257394157,,1
257394158,,1
257394159,,1
257394160,,1
257394161,Big Data,1
257394161,Data Modeling,1
257394161,Data Querying,1
257394162,,1
257394163,Big Data,1
257394163,Data Storage,1
257394163,Data Querying,1
257394163,Data Modeling,1
257394163,Data Storage,1
257394164,,1
257394165,,1
257394166,,1
257394167,Data Modeling,1
257394167,Data Querying,1
257394167,Data Management,1
257394167,Data Processing,1
257394167,Data Management,1
257394167,Data Querying,1
257394168,,1
257394169,Indexing,1
257394170,,1
257394171,Data Management,1
257394172,Data Processing,1
257394172,Data Querying,1
257394173,,1
257394174,,1
257394175,Data Processing,1
257394175,Data Querying,1
257394175,Indexing,1
257394175,Indexing,1
257394175,Data Processing,1
257394176,,1
257394177,Data Modeling,1
257394177,Data Modeling,1
257394177,Data Management,1
257394177,Data Querying,1
257394177,Big Data,1
257394177,Data Management,1
257394178,,1
257394179,Big Data,1
257394179,Data Processing,1
257394179,Data Storage,1
257394179,Indexing,1
257394180,,1
257394181,,1
257394182,Data Modeling,1
257394182,Data Querying,1
257394182,Data Storage,1
257394182,Big Data,1
257394183,,1
257394184,Data Processing,1
257394184,Data Management,1
257394185,,1
257394186,,1
257394187,Data Processing,1
257394187,Data Management,1
257394188,Indexing,1
257394188,Data Management,1
257394188,Data Processing,1
257394188,Data Storage,1
257394188,Data Querying,1
257394188,Data Storage,1
257394189,Data Storage,1
257394189,Data Querying,1
257394189,Data Management,1
257394190,,1
257394191,Indexing,1
257394191,Indexing,1
257394191,Data Processing,1
257394191,Big Data,1
257394192,Big Data,1
257394193,,1
257394194,Data Querying,1
257394195,,1
257394196,,1
257394197,,1
257394198,Data Storage,1
257394199,,1
257394200,,1
257394201,Data Modeling,1
257394201,Big Data,1
257394202,Data Processing,1
257394202,Data Querying,1
257394203,,1
257394204,,1
257394205,,1
257394206,,1
257394207,,1
257394208,,1
257394209,Data Modeling,1
257394209,Data Processing,1
257394210,,1
257394211,,1
257394212,Data Querying,1
257394212,Indexing,1
257394212,Data Storage,1
257394212,Data Storage,1
257394213,,1
257394214,Data Storage,1
257394214,Data Processing,1
257394215,Data Processing,1
257394215,Data Processing,1
257394215,Data Processing,1
257394215,Indexing,1
257394216,Data Querying,1
257394216,Data Processing,1
257394216,Big Data,1
257394216,Data Processing,1
257394217,Indexing,1
257394218,Data Processing,1
257394218,Data Processing,1
257394218,Data Storage,1
257394218,Data Processing,1
257394219,,1
257394220,Data Querying,1
257394220,Data Modeling,1
257394220,Data Management,1
257394220,Data Management,1
257394220,Data Processing,1
257394221,,1
257394222,Data Management,1
257394222,Data Management,1
257394222,Data Processing,1
257394222,Data Management,1
257394223,,1
257394224,,1
257394225,,1
257394226,Indexing,1
257394227,Data Storage,1
257394227,Data Querying,1
257394227,Data Querying,1
257394227,Indexing,1
257394227,Data Storage,1
257394228,,1
257394229,Indexing,1
257394229,Data Modeling,1
257394229,Data Processing,1
257394230,,1
257394231,,1
257394232,,1
257394233,Data Storage,1
257394233,Data Storage,1
257394233,Big Data,1
257394233,Data Querying,1
257394233,Data Management,1
257394234,Data Management,1
257394235,Data Storage,1
257394236,,1
257394237,,1
257394238,,1
257394239,Data Storage,1
257394239,Big Data,1
257394240,,1
257394241,Big Data,1
257394241,Big Data,1
257394242,,1
257394243,,1
257394244,Indexing,1
257394244,Indexing,1
257394244,Indexing,1
257394245,Data Querying,1
257394245,Big Data,1
257394245,Data Management,1
257394246,,1
257394247,,1
257394248,,1
257394249,Data Querying,1
257394249,Indexing,1
257394250,,1
257394251,,1
257394252,Indexing,1
257394252,Data Querying,1
257394252,Data Querying,1
257394252,Data Processing,1
257394252,Data Processing,1
257394252,Data Management,1
257394253,Big Data,1
257394253,Data Management,1
257394253,Data Processing,1
257394253,Big Data,1
257394254,Data Modeling,1
257394254,Data Management,1
257394254,Data Modeling,1
257394255,,1
257394256,,1
257394257,,1
257394258,Data Querying,1
257394258,Data Modeling,1
257394259,Data Querying,1
257394259,Data Modeling,1
257394259,Big Data,1
257394259,Data Querying,1
257394260,Indexing,1
257394260,Data Processing,1
257394261,Data Management,1
257394261,Data Querying,1
257394261,Data Querying,1
257394261,Data Storage,1
257394261,Indexing,1
257394262,,1
257394263,Data Processing,1
257394264,,1
257394265,Data Modeling,1
257394265,Data Modeling,1
257394265,Data Querying,1
257394265,Data Modeling,1
257394265,Indexing,1
257394265,Big Data,1
257394266,,1
257394267,Data Querying,1
257394267,Data Modeling,1
257394268,Data Management,1
257394268,Data Modeling,1
257394268,Data Management,1
257394269,Big Data,1
257394269,Data Modeling,1
257394270,,1
257394271,Indexing,1
257394271,Indexing,1
257394271,Data Processing,1
257394271,Big Data,1
257394271,Big Data,1
257394272,Data Storage,1
257394273,Indexing,1
257394273,Data Management,1
257394274,,1
257394275,Data Management,1
257394276,,1
257394277,,1
257394278,,1
257394279,,1
257394280,Data Storage,1
257394280,Big Data,1
257394281,,1
257394282,,1
257394283,,1
257394284,,1
257394285,,1
257394286,,1
257394287,,1
257394288,Data Management,1
257394289,Indexing,1
257394289,Data Querying,1
257394289,Indexing,1
257394289,Data Processing,1
257394290,Big Data,1
257394290,Data Storage,1
257394290,Data Processing,1
257394290,Data Storage,1
257394291,Data Management,1
257394291,Indexing,1
257394291,Data Storage,1
257394291,Big Data,1
257394291,Indexing,1
257394291,Data Querying,1
257394292,,1
257394293,Data Management,1
257394293,Data Processing,1
257394293,Big Data,1
257394293,Data Modeling,1
257394293,Data Management,1
257394294,Data Storage,1
257394294,Data Processing,1
257394294,Data Processing,1
257394295,,1
257394296,,1
257394297,,1
257394298,,1
257394299,,1
257394300,,1
257394301,,1
257394302,,1
257394303,Data Storage,1
257394303,Data Processing,1
257394303,Data Storage,1
257394303,Data Management,1
257394304,Data Modeling,1
257394305,Big Data,1
257394305,Data Querying,1
257394305,Data Querying,1
257394305,Data Processing,1
257394305,Data Modeling,1
257394305,Big Data,1
257394306,Data Modeling,1
257394306,Data Modeling,1
257394306,Data Management,1
257394306,Data Modeling,1
257394307,Indexing,1
257394308,Indexing,1
257394308,Data Processing,1
257394308,Big Data,1
257394308,Indexing,1
257394309,,1
257394310,Big Data,1
257394310,Data Processing,1
257394310,Data Modeling,1
257394310,Data Storage,1
257394310,Indexing,1
257394311,Data Processing,1
257394311,Data Storage,1
257394312,Data Modeling,1
257394313,,1
257394314,Data Management,1
257394314,Data Management,1
257394315,Data Storage,1
257394316,,1
257394317,Data Management,1
257394318,Indexing,1
257394319,Indexing,1
257394320,,1
257394321,,1
257394322,,1
257394323,,1
257394324,Big Data,1
257394324,Data Querying,1
257394324,Data Modeling,1
257394325,,1
257394326,,1
257394327,,1
257394328,,1
257394329,,1
257394330,Data Management,1
257394331,Data Querying,1
257394331,Data Storage,1
257394332,,1
257394333,,1
257394334,,1
257394335,Data Management,1
257394335,Data Storage,1
257394335,Data Modeling,1
257394335,Data Storage,1
257394336,,1
257394337,Data Processing,1
257394337,Data Management,1
257394337,Data Modeling,1
257394337,Data Storage,1
257394338,Data Storage,1
257394339,,1
257394340,,1
257394341,,1
257394342,Indexing,1
257394342,Data Modeling,1
257394342,Data Storage,1
257394343,Indexing,1
257394344,Big Data,1
257394344,Data Management,1
257394344,Data Processing,1
257394344,Data Management,1
257394345,,1
257394346,,1
257394347,Data Storage,1
257394347,Big Data,1
257394347,Indexing,1
257394347,Big Data,1
257394347,Data Processing,1
257394348,Data Management,1
257394349,Big Data,1
257394350,,1
257394351,,1
257394352,Data Management,1
257394353,Big Data,1
257394354,Data Management,1
257394355,,1
257394356,,1
257394357,Data Querying,1
257394357,Data Storage,1
257394357,Big Data,1
257394358,,1
257394359,Data Querying,1
257394360,Data Storage,1
257394361,Data Processing,1
257394362,Data Management,1
257394363,,1
257394364,Data Management,1
257394364,Data Modeling,1
257394365,Indexing,1
257394366,,1
257394367,,1
257394368,,1
257394369,,1
257394370,,1
257394371,Indexing,1
257394372,Data Storage,1
257394372,Big Data,1
257394373,,1
257394374,Indexing,1
257394375,,1
257394376,,1
257394377,Data Storage,1
257394377,Data Management,1
257394378,Data Management,1
257394378,Data Management,1
257394379,,1
257394380,Data Management,1
257394380,Data Management,1
257394381,Indexing,1
257394382,Data Management,1
257394382,Data Modeling,1
257394383,,1
257394384,Data Management,1
257394384,Data Management,1
257394385,,1
257394386,Data Storage,1
257394387,,1
257394388,,1
257394389,,1
257394390,,1
257394391,Big Data,1
257394391,Data Modeling,1
257394391,Data Storage,1
257394391,Data Processing,1
257394391,Data Processing,1
257394392,Indexing,1
257394392,Data Management,1
257394393,Data Storage,1
257394394,,1
257394395,Data Processing,1
257394395,Data Processing,1
257394395,Indexing,1
257394395,Data Processing,1
257394396,,1
257394397,Indexing,1
257394398,,1
257394399,Data Processing,1
257394399,Data Querying,1
257394399,Data Processing,1
257394400,Data Storage,1
257394400,Indexing,1
257394401,,1
257394402,Data Processing,1
257394403,,1
257394404,,1
257394405,,1
257394406,Big Data,1
257394406,Data Querying,1
257394406,Data Processing,1
257394406,Big Data,1
257394406,Data Querying,1
257394407,,1
257394408,Data Querying,1
257394409,,1
257394410,Indexing,1
257394411,,1
257394412,Data Querying,1
257394413,,1
257394414,Indexing,1
257394414,Data Querying,1
257394414,Big Data,1
257394415,,1
257394416,Data Processing,1
257394417,Data Management,1
257394418,,1
257394419,Data Processing,1
257394419,Data Modeling,1
257394420,,1
257394421,,1
257394422,,1
257394423,Indexing,1
257394423,Data Querying,1
257394424,Big Data,1
257394424,Data Management,1
257394424,Data Processing,1
257394425,Data Querying,1
257394426,Data Querying,1
257394426,Indexing,1
257394426,Indexing,1
257394426,Indexing,1
257394426,Data Processing,1
257394427,Data Processing,1
257394427,Data Querying,1
257394427,Data Modeling,1
257394427,Data Management,1
257394427,Big Data,1
257394428,,1
257394429,,1
257394430,Big Data,1
257394431,Data Processing,1
257394431,Data Processing,1
257394431,Data Storage,1
257394432,,1
257394433,,1
257394434,Big Data,1
257394435,Data Storage,1
257394435,Data Querying,1
257394436,,1
257394437,,1
257394438,Big Data,1
257394438,Data Modeling,1
257394439,Big Data,1
257394439,Big Data,1
257394439,Data Management,1
257394440,,1
257394441,Data Querying,1
257394441,Data Storage,1
257394442,,1
257394443,,1
257394444,Data Storage,1
257394444,Data Querying,1
257394444,Indexing,1
257394444,Indexing,1
257394444,Data Storage,1
257394445,Data Modeling,1
257394445,Big Data,1
257394446,Data Storage,1
257394446,Data Storage,1
257394446,Indexing,1
257394446,Indexing,1
257394447,,1
257394448,,1
257394449,Data Management,1
257394449,Data Querying,1
257394449,Data Modeling,1
257394450,Data Management,1
257394450,Indexing,1
257394451,Indexing,1
257394451,Big Data,1
257394452,,1
257394453,Big Data,1
257394453,Data Processing,1
257394453,Data Querying,1
257394453,Data Storage,1
257394454,,1
257394455,Big Data,1
257394456,Data Modeling,1
257394456,Data Management,1
257394456,Indexing,1
257394457,Big Data,1
257394457,Data Management,1
257394458,,1
257394459,Data Querying,1
257394459,Big Data,1
257394459,Data Querying,1
257394460,Data Storage,1
257394460,Data Querying,1
257394461,,1
257394462,Data Processing,1
257394463,,1
257394464,Big Data,1
257394464,Data Management,1
257394465,Data Management,1
257394465,Data Storage,1
257394465,Data Modeling,1
257394465,Big Data,1
257394466,Indexing,1
257394466,Data Modeling,1
257394466,Big Data,1
257394466,Data Querying,1
257394466,Big Data,1
257394467,Data Storage,1
257394467,Data Processing,1
257394467,Data Querying,1
257394467,Data Modeling,1
257394468,Data Querying,1
257394468,Data Processing,1
257394469,,1
257394470,Data Processing,1
257394470,Data Storage,1
257394471,Data Management,1
257394471,Data Processing,1
257394472,,1
257394473,Big Data,1
257394474,,1
257394475,Big Data,1
257394475,Indexing,1
257394476,Indexing,1
257394476,Indexing,1
257394477,Data Management,1
257394477,Data Storage,1
257394477,Data Modeling,1
257394477,Data Storage,1
257394477,Big Data,1
257394477,Big Data,1
257394478,,1
257394479,Data Processing,1
257394480,,1
257394481,Indexing,1
257394481,Indexing,1
257394481,Data Management,1
257394481,Big Data,1
257394481,Data Querying,1
257394481,Data Storage,1
257394482,Data Modeling,1
257394483,,1
257394484,Data Management,1
257394484,Indexing,1
257394484,Data Querying,1
257394484,Data Management,1
257394484,Data Management,1
257394484,Big Data,1
257394485,Indexing,1
257394485,Data Management,1
257394486,,1
257394487,,1
257394488,,1
257394489,Data Modeling,1
257394489,Data Modeling,1
257394490,,1
257394491,Data Processing,1
257394491,Data Modeling,1
257394491,Data Management,1
257394491,Data Querying,1
257394491,Big Data,1
257394491,Data Querying,1
257394492,Data Management,1
257394492,Data Storage,1
257394493,Data Querying,1
257394494,,1
257394495,Data Querying,1
257394496,Data Processing,1
257394496,Data Processing,1
257394496,Data Storage,1
257394496,Data Modeling,1
257394496,Data Storage,1
257394496,Data Modeling,1
257394497,,1
257394498,,1
257394499,Data Modeling,1
257394500,,1
257394501,Indexing,1
257394501,Big Data,1
257394501,Data Processing,1
257394501,Data Management,1
257394501,Data Management,1
257394502,Data Management,1
257394503,Data Modeling,1
257394503,Data Management,1
257394504,Data Management,1
257394504,Data Modeling,1
257394504,Data Querying,1
257394504,Data Management,1
257394504,Big Data,1
257394505,,1
257394506,Data Modeling,1
257394507,,1
257394508,Data Management,1
257394508,Indexing,1
257394508,Data Management,1
257394508,Data Modeling,1
257394508,Data Management,1
257394509,Data Processing,1
257394510,Data Querying,1
257394511,,1
257394512,,1
257394513,Big Data,1
257394514,,1
257394515,,1
257394516,Big Data,1
257394517,,1
257394518,,1
257394519,,1
257394520,Data Modeling,1
257394521,,1
257394522,Data Querying,1
257394522,Data Processing,1
257394522,Big Data,1
257394522,Data Modeling,1
257394523,Data Querying,1
257394523,Data Processing,1
257394524,Data Management,1
257394524,Data Querying,1
257394524,Data Processing,1
257394524,Data Processing,1
257394525,,1
257394526,Indexing,1
257394526,Indexing,1
257394527,Data Processing,1
257394527,Data Modeling,1
257394527,Indexing,1
257394528,,1
257394529,Indexing,1
257394530,,1
257394531,,1
257394532,Data Storage,1
257394532,Data Management,1
257394532,Big Data,1
257394533,,1
257394534,Indexing,1
257394535,,1
257394536,Data Processing,1
257394536,Data Querying,1
257394536,Data Processing,1
257394536,Data Processing,1
257394537,Data Storage,1
257394538,,1
257394539,Data Modeling,1
257394540,Data Management,1
257394540,Indexing,1
257394541,Data Processing,1
257394541,Big Data,1
257394542,Data Processing,1
257394543,Data Storage,1
257394544,Indexing,1
257394545,Data Querying,1
257394545,Data Management,1
257394546,,1
257394547,Data Querying,1
257394547,Data Management,1
257394547,Data Management,1
257394547,Data Processing,1
257394547,Data Modeling,1
257394547,Data Management,1
257394548,,1
257394549,,1
257394550,,1
257394551,Data Storage,1
257394551,Data Storage,1
257394551,Indexing,1
257394551,Data Querying,1
257394551,Data Querying,1
257394551,Data Management,1
257394552,,1
257394553,,1
257394554,Data Modeling,1
257394554,Big Data,1
257394555,,1
257394556,Data Management,1
257394556,Indexing,1
257394556,Data Modeling,1
257394557,Big Data,1
257394557,Data Modeling,1
257394558,,1
257394559,Big Data,1
257394559,Data Modeling,1
257394559,Big Data,1
257394560,Data Modeling,1
257394561,Data Management,1
257394561,Data Management,1
257394561,Data Processing,1
257394562,,1
257394563,Data Processing,1
257394564,,1
257394565,Data Storage,1
257394565,Data Storage,1
257394565,Data Storage,1
257394565,Data Processing,1
257394566,Big Data,1
257394566,Data Querying,1
257394566,Data Querying,1
257394566,Data Processing,1
257394566,Data Storage,1
257394566,Data Processing,1
257394567,Data Storage,1
257394567,Data Processing,1
257394568,Data Modeling,1
257394568,Data Modeling,1
257394568,Data Processing,1
257394568,Data Querying,1
257394569,Big Data,1
257394569,Big Data,1
257394569,Big Data,1
257394570,Big Data,1
257394571,Data Modeling,1
257394571,Data Querying,1
257394571,Data Querying,1
257394571,Data Management,1
257394571,Data Management,1
257394572,,1
257394573,Data Management,1
257394573,Data Querying,1
257394573,Data Modeling,1
257394574,Data Management,1
257394574,Data Storage,1
257394575,Indexing,1
257394576,Data Processing,1
257394576,Data Querying,1
257394577,,1
257394578,,1
257394579,Data Storage,1
257394579,Data Querying,1
257394580,,1
257394581,Data Storage,1
257394581,Data Storage,1
257394581,Data Modeling,1
257394581,Big Data,1
257394581,Data Storage,1
257394581,Data Querying,1
257394582,Data Processing,1
257394583,Data Processing,1
257394583,Data Processing,1
257394583,Data Querying,1
257394583,Indexing,1
257394583,Data Processing,1
257394584,Indexing,1
257394585,,1
257394586,Data Querying,1
257394586,Data Storage,1
257394587,Big Data,1
257394587,Data Querying,1
257394588,Data Querying,1
257394589,Data Querying,1
257394589,Data Management,1
257394590,,1
257394591,,1
257394592,,1
257394593,,1
257394594,,1
257394595,,1
257394596,,1
257394597,,1
257394598,Big Data,1
257394598,Data Modeling,1
257394598,Data Storage,1
257394598,Data Querying,1
257394598,Data Management,1
257394599,,1
257394600,Data Management,1
257394600,Data Modeling,1
257394601,Data Modeling,1
257394601,Indexing,1
257394601,Data Querying,1
257394601,Data Management,1
257394601,Data Processing,1
257394601,Data Modeling,1
257394602,Data Modeling,1
257394603,Data Modeling,1
257394604,Data Modeling,1
257394604,Data Modeling,1
257394605,,1
257394606,,1
257394607,,1
257394608,,1
257394609,Data Modeling,1
257394609,Data Querying,1
257394610,,1
257394611,,1
257394612,,1
257394613,Data Querying,1
257394613,Data Management,1
257394613,Big Data,1
257394614,Big Data,1
257394614,Data Processing,1
257394615,,1
257394616,,1
257394617,Data Modeling,1
257394618,Indexing,1
257394618,Data Processing,1
257394618,Data Modeling,1
257394619,Data Modeling,1
257394619,Data Querying,1
257394620,,1
257394621,Data Modeling,1
257394621,Data Processing,1
257394621,Data Management,1
257394621,Data Modeling,1
257394621,Data Storage,1
257394622,,1
257394623,,1
257394624,Data Modeling,1
257394624,Data Querying,1
257394625,Data Storage,1
257394625,Data Storage,1
257394625,Data Modeling,1
257394625,Indexing,1
257394625,Data Modeling,1
257394625,Data Management,1
257394626,Data Management,1
257394626,Big Data,1
257394626,Data Management,1
257394627,,1
257394628,Indexing,1
257394629,,1
257394630,,1
257394631,Data Processing,1
257394632,,1
257394633,Data Management,1
257394634,Indexing,1
257394634,Data Modeling,1
257394635,,1
257394636,,1
257394637,Big Data,1
257394637,Data Modeling,1
257394637,Data Management,1
257394637,Data Querying,1
257394637,Data Querying,1
257394637,Data Management,1
257394638,,1
257394639,Big Data,1
257394640,,1
257394641,,1
257394642,Data Querying,1
257394642,Data Modeling,1
257394642,Indexing,1
257394642,Indexing,1
257394642,Big Data,1
257394643,,1
257394644,,1
257394645,Data Storage,1
257394645,Data Management,1
257394645,Indexing,1
257394646,,1
257394647,Data Modeling,1
257394648,,1
257394649,Data Storage,1
257394649,Big Data,1
257394650,Indexing,1
257394650,Data Management,1
257394651,,1
257394652,Data Modeling,1
257394652,Data Modeling,1
257394652,Data Querying,1
257394652,Data Processing,1
257394653,Data Management,1
257394654,,1
257394655,,1
257394656,,1
257394657,Big Data,1
257394657,Big Data,1
257394657,Data Management,1
257394657,Big Data,1
257394658,Big Data,1
257394659,,1
257394660,Data Modeling,1
257394661,,1
257394662,Data Querying,1
257394663,,1
257394664,Data Storage,1
257394664,Data Querying,1
257394665,Data Modeling,1
257394665,Data Management,1
257394666,,1
257394667,,1
257394668,,1
257394669,Data Processing,1
257394670,Data Processing,1
257394670,Data Storage,1
257394670,Data Storage,1
257394671,,1
257394672,,1
257394673,,1
257394674,,1
257394675,,1
257394676,Indexing,1
257394676,Indexing,1
257394676,Indexing,1
257394676,Data Storage,1
257394676,Data Querying,1
257394677,,1
257394678,,1
257394679,,1
257394680,Data Storage,1
257394680,Data Modeling,1
257394681,Data Storage,1
257394681,Data Management,1
257394682,,1
257394683,Data Querying,1
257394684,,1
257394685,,1
257394686,,1
257394687,,1
257394688,,1
257394689,,1
257394690,,1
257394691,Data Querying,1
257394692,,1
257394693,,1
257394694,,1
257394695,Data Modeling,1
257394695,Big Data,1
257394695,Indexing,1
257394695,Big Data,1
257394695,Indexing,1
257394695,Data Modeling,1
257394696,Big Data,1
257394696,Data Modeling,1
257394696,Big Data,1
257394697,Data Processing,1
257394697,Data Modeling,1
257394698,Data Storage,1
257394699,Big Data,1
257394699,Data Processing,1
257394699,Indexing,1
257394699,Data Storage,1
257394700,,1
257394701,Data Management,1
257394701,Data Storage,1
257394701,Data Modeling,1
257394701,Data Processing,1
257394701,Data Modeling,1
257394701,Data Querying,1
257394702,Data Querying,1
257394703,Data Modeling,1
257394704,,1
257394705,Indexing,1
257394705,Data Storage,1
257394706,Data Processing,1
257394706,Indexing,1
257394706,Indexing,1
257394707,Data Management,1
257394707,Data Querying,1
257394707,Data Management,1
257394707,Data Modeling,1
257394708,,1
257394709,,1
257394710,,1
257394711,,1
257394712,,1
257394713,,1
257394714,Data Storage,1
257394715,Data Querying,1
257394716,,1
257394717,,1
257394718,Data Management,1
257394718,Data Storage,1
257394718,Data Storage,1
257394718,Big Data,1
257394718,Data Management,1
257394718,Data Management,1
257394719,Data Modeling,1
257394719,Data Management,1
257394720,Data Querying,1
257394720,Data Modeling,1
257394720,Big Data,1
257394720,Data Querying,1
257394720,Big Data,1
257394720,Data Storage,1
257394721,Data Modeling,1
257394721,Data Modeling,1
257394721,Data Storage,1
257394721,Data Modeling,1
257394722,Data Querying,1
257394723,,1
257394724,Data Querying,1
257394724,Indexing,1
257394725,,1
257394726,Data Modeling,1
257394727,,1
257394728,,1
257394729,Big Data,1
257394729,Indexing,1
257394729,Big Data,1
257394729,Data Querying,1
257394730,,1
257394731,,1
257394732,,1
257394733,Indexing,1
257394734,Data Processing,1
257394735,,1
257394736,Data Querying,1
257394736,Data Querying,1
257394736,Indexing,1
257394736,Data Querying,1
257394736,Indexing,1
257394737,Data Management,1
257394737,Data Modeling,1
257394737,Data Querying,1
257394737,Data Querying,1
257394737,Data Storage,1
257394738,Data Querying,1
257394739,,1
257394740,Indexing,1
257394740,Data Management,1
257394740,Data Modeling,1
257394741,Big Data,1
257394741,Big Data,1
257394742,,1
257394743,Big Data,1
257394743,Data Management,1
257394744,,1
257394745,,1
257394746,,1
257394747,Data Querying,1
257394748,Big Data,1
257394748,Big Data,1
257394748,Data Processing,1
257394748,Indexing,1
257394748,Data Modeling,1
257394749,Data Management,1
257394750,Data Storage,1
257394751,,1
257394752,,1
257394753,Data Querying,1
257394754,,1
257394755,Data Storage,1
257394755,Data Processing,1
257394755,Data Management,1
257394755,Data Management,1
257394755,Data Management,1
257394756,Data Querying,1
257394757,,1
257394758,,1
257394759,,1
257394760,,1
257394761,,1
257394762,Indexing,1
257394762,Indexing,1
257394762,Indexing,1
257394763,,1
257394764,Data Querying,1
257394764,Data Storage,1
257394764,Big Data,1
257394764,Data Modeling,1
257394764,Data Storage,1
257394764,Data Modeling,1
257394765,,1
257394766,Data Processing,1
257394767,Indexing,1
257394767,Data Storage,1
257394767,Data Querying,1
257394768,Data Storage,1
257394769,Data Processing,1
257394769,Data Querying,1
257394770,,1
257394771,Indexing,1
257394771,Big Data,1
257394772,Data Storage,1
257394773,Data Storage,1
257394774,Big Data,1
257394774,Data Processing,1
257394774,Indexing,1
257394774,Data Querying,1
257394775,,1
257394776,Big Data,1
257394776,Data Management,1
257394776,Data Querying,1
257394776,Data Modeling,1
257394776,Data Querying,1
257394777,Data Storage,1
257394778,Data Management,1
257394779,,1
257394780,Data Querying,1
257394781,,1
257394782,Data Modeling,1
257394783,Data Querying,1
257394784,Indexing,1
257394784,Data Modeling,1
257394785,Data Modeling,1
257394785,Data Querying,1
257394786,Indexing,1
257394786,Indexing,1
257394786,Data Querying,1
257394786,Data Management,1
257394786,Indexing,1
257394787,,1
257394788,Indexing,1
257394788,Data Storage,1
257394788,Data Management,1
257394788,Data Storage,1
257394788,Data Modeling,1
257394789,,1
257394790,Data Management,1
257394790,Big Data,1
257394790,Data Querying,1
257394790,Data Modeling,1
257394790,Data Storage,1
257394791,Data Storage,1
257394792,,1
257394793,,1
257394794,Data Storage,1
257394794,Data Querying,1
257394794,Data Modeling,1
257394794,Data Querying,1
257394795,Big Data,1
257394795,Data Modeling,1
257394795,Data Modeling,1
257394796,,1
257394797,,1
257394798,,1
257394799,,1
257394800,,1
257394801,,1
257394802,Data Management,1
257394803,,1
257394804,Data Storage,1
257394805,,1
257394806,Data Storage,1
257394806,Indexing,1
257394807,,1
257394808,,1
257394809,,1
257394810,,1
257394811,Data Management,1
257394811,Indexing,1
257394811,Data Querying,1
257394811,Big Data,1
257394811,Indexing,1
257394811,Data Querying,1
257394812,,1
257394813,Data Management,1
257394813,Indexing,1
257394813,Data Processing,1
257394814,Indexing,1
257394814,Data Management,1
257394814,Data Processing,1
257394814,Data Management,1
257394815,Data Storage,1
257394815,Data Processing,1
257394816,,1
257394817,Data Querying,1
257394818,Data Management,1
257394819,,1
257394820,,1
257394821,Indexing,1
257394822,,1
257394823,,1
257394824,,1
257394825,Data Management,1
257394826,,1
257394827,Indexing,1
257394827,Data Modeling,1
257394827,Data Storage,1
257394827,Data Querying,1
257394827,Indexing,1
257394827,Data Storage,1
257394828,Data Storage,1
257394828,Data Processing,1
257394829,,1
257394830,Data Management,1
257394831,,1
257394832,,1
257394833,,1
257394834,,1
257394835,Data Querying,1
257394836,Data Processing,1
257394837,,1
257394838,,1
257394839,,1
257394840,Data Management,1
257394841,Data Processing,1
257394841,Data Querying,1
257394842,,1
257394843,Data Modeling,1
257394844,Data Modeling,1
257394844,Data Querying,1
257394844,Data Management,1
257394844,Data Storage,1
257394845,Data Management,1
257394845,Data Modeling,1
257394845,Data Management,1
257394846,Data Processing,1
257394846,Big Data,1
257394847,Data Querying,1
257394847,Data Management,1
257394847,Big Data,1
257394847,Data Modeling,1
257394848,Data Management,1
257394848,Indexing,1
257394848,Data Modeling,1
257394848,Big Data,1
257394848,Data Management,1
257394848,Data Storage,1
257394849,Indexing,1
257394849,Big Data,1
257394849,Indexing,1
257394849,Data Querying,1
257394850,,1
257394851,Data Storage,1
257394852,,1
257394853,Data Modeling,1
257394854,,1
257394855,,1
257394856,,1
257394857,,1
257394858,,1
257394859,,1
257394860,Indexing,1
257394860,Data Querying,1
257394861,,1
257394862,Data Querying,1
257394862,Data Management,1
257394863,,1
257394864,,1
257394865,Data Management,1
257394865,Data Management,1
257394866,Data Management,1
257394867,,1
257394868,Data Modeling,1
257394868,Data Querying,1
257394868,Big Data,1
257394868,Data Storage,1
257394869,Indexing,1
257394869,Data Storage,1
257394869,Data Modeling,1
257394869,Big Data,1
257394870,,1
257394871,Data Modeling,1
257394872,Data Processing,1
257394872,Data Querying,1
257394873,,1
257394874,,1
