citation,paper,fake
257395011,257394785,1
257393157,257394786,1
257394307,257394786,1
257394045,257394786,1
257392109,257394786,1
257393989,257394786,1
16166606,257394786,1
35182700,257394786,1
35182700,257394786,1
19115550,257394786,1
34848896,257394787,1
257394766,257394787,1
257392682,257394787,1
257393076,257394787,1
257392825,257394787,1
257394350,257394787,1
257394988,257394788,1
257393294,257394788,1
257392665,257394788,1
257392970,257394788,1
257393165,257394788,1
44866314,257394788,1
257392664,257394788,1
257392657,257394788,1
257394482,257394788,1
257392521,257394788,1
257395005,257394789,1
1193385,257394789,1
257392473,257394789,1
257393121,257394789,1
9564277,257394790,1
257392055,257394790,1
257394417,257394791,1
257393979,257394791,1
257395318,257394791,1
257391930,257394792,1
257392143,257394792,1
257392516,257394792,1
257394994,257394792,1
257395063,257394793,1
257392161,257394793,1
257395013,257394793,1
257394815,257394793,1
257395292,257394793,1
257393732,257394793,1
159758061,257394793,1
257394885,257394793,1
257393204,257394793,1
257392267,257394794,1
1237780,257394794,1
257393405,257394794,1
257393983,257394795,1
257394695,257394795,1
52236,257394795,1
10650788,257394795,1
257394869,257394796,1
257392166,257394796,1
5178006,257394796,1
257393989,257394796,1
35846680,257394796,1
257395254,257394797,1
257393766,257394797,1
257393333,257394797,1
137174721,257394797,1
257394973,257394797,1
257392810,257394798,1
108371569,257394798,1
257392113,257394798,1
257394073,257394799,1
30133430,257394799,1
257391880,257394799,1
9875256,257394799,1
257393230,257394800,1
257393282,257394800,1
257393832,257394800,1
257391988,257394800,1
257395233,257394800,1
42741574,257394800,1
257393226,257394800,1
257393774,257394800,1
257392519,257394800,1
257394049,257394800,1
257395066,257394801,1
257392572,257394801,1
257393966,257394801,1
257393116,257394801,1
257393700,257394801,1
34285548,257394801,1
52127432,257394801,1
257392809,257394801,1
257394296,257394801,1
257394887,257394801,1
15067386,257394802,1
257395181,257394802,1
257395031,257394802,1
257392588,257394802,1
257392673,257394802,1
257392172,257394802,1
257394989,257394802,1
257392282,257394802,1
257394835,257394802,1
257392024,257394803,1
257391954,257394803,1
257392795,257394803,1
257395275,257394803,1
257394972,257394803,1
257392917,257394803,1
12397688,257394803,1
257394870,257394803,1
8889986,257394804,1
257394350,257394804,1
257392665,257394805,1
257393077,257394805,1
34438283,257394805,1
257394222,257394805,1
257393921,257394805,1
257392776,257394805,1
257394438,257394805,1
257394385,257394806,1
257394799,257394806,1
257391820,257394807,1
229310668,257394807,1
10846657,257394807,1
257395246,257394807,1
201804833,257394807,1
227239700,257394808,1
257391941,257394808,1
257394390,257394808,1
257394333,257394808,1
257394143,257394808,1
257392533,257394808,1
14154659,257394808,1
257393072,257394808,1
25182370,257394808,1
257394188,257394809,1
257394303,257394809,1
257394434,257394809,1
257395002,257394809,1
257394372,257394809,1
257395082,257394809,1
257395076,257394809,1
257394277,257394810,1
257395078,257394810,1
257394552,257394810,1
128755887,257394811,1
257395257,257394811,1
257395253,257394811,1
13024712,257394811,1
257394982,257394811,1
257392965,257394811,1
257392996,257394811,1
257392983,257394811,1
257392107,257394811,1
257394865,257394811,1
5959144,257394812,1
53235550,257394812,1
257395207,257394812,1
257394974,257394813,1
257395280,257394813,1
257392473,257394813,1
30198692,257394813,1
257394611,257394813,1
257394500,257394813,1
257393044,257394813,1
257391963,257394813,1
257391906,257394814,1
257391967,257394814,1
10650788,257394815,1
257392772,257394815,1
257393212,257394815,1
257393989,257394815,1
43804678,257394815,1
257393653,257394815,1
34285548,257394815,1
257394718,257394815,1
257394075,257394815,1
257394585,257394815,1
257393121,257394816,1
257392409,257394816,1
257393219,257394816,1
257392768,257394817,1
20865445,257394817,1
257392281,257394818,1
257394302,257394818,1
257392190,257394818,1
31103485,257394818,1
257392325,257394818,1
257391951,257394818,1
257393732,257394819,1
257394387,257394819,1
19262418,257394819,1
257393082,257394819,1
70309317,257394819,1
257391907,257394819,1
257394107,257394819,1
257392143,257394820,1
257395021,257394820,1
257394789,257394820,1
257393086,257394820,1
257394916,257394820,1
27351979,257394820,1
25857169,257394820,1
257394511,257394820,1
257392425,257394821,1
257395253,257394821,1
257392176,257394821,1
257393654,257394821,1
257393326,257394821,1
257391853,257394822,1
257391953,257394822,1
257392270,257394822,1
257395141,257394822,1
257392169,257394822,1
257393673,257394822,1
257392704,257394822,1
257393072,257394822,1
257394980,257394823,1
257391878,257394823,1
25182370,257394823,1
257394424,257394823,1
257392377,257394824,1
257393233,257394824,1
257394812,257394824,1
257392393,257394825,1
14665258,257394825,1
257395211,257394825,1
257393414,257394825,1
257394357,257394825,1
257391955,257394825,1
257391956,257394825,1
23104211,257394826,1
257393694,257394826,1
257393221,257394826,1
257393564,257394826,1
257395063,257394827,1
257394917,257394827,1
257394833,257394827,1
257392828,257394827,1
257393682,257394827,1
257391907,257394828,1
257392809,257394829,1
257395030,257394829,1
25933489,257394829,1
257393010,257394830,1
13907589,257394830,1
257395292,257394830,1
257391792,257394830,1
215726754,257394830,1
257393816,257394830,1
257393217,257394830,1
257395015,257394831,1
205524549,257394831,1
257393208,257394831,1
20865445,257394832,1
257393673,257394832,1
257392024,257394832,1
257394770,257394832,1
257395081,257394832,1
2033905,257394832,1
257392659,257394832,1
257392463,257394832,1
257393989,257394833,1
257393365,257394834,1
257395141,257394834,1
257392472,257394834,1
257392689,257394834,1
257392380,257394834,1
257394764,257394834,1
3376721,257394834,1
257392233,257394834,1
257392113,257394835,1
29223630,257394835,1
257393362,257394835,1
31929237,257394835,1
418790,257394835,1
257395013,257394835,1
257395081,257394835,1
36413452,257394835,1
257392026,257394835,1
7365909,257394835,1
257393237,257394836,1
257393203,257394836,1
4202272,257394836,1
257392228,257394836,1
257394626,257394836,1
257392386,257394836,1
257392678,257394837,1
257394372,257394837,1
257394194,257394837,1
257393938,257394837,1
257393570,257394837,1
24706351,257394838,1
257394645,257394838,1
257393767,257394838,1
257394285,257394838,1
257392384,257394838,1
257393553,257394838,1
257393199,257394839,1
257394326,257394839,1
257395014,257394840,1
257394734,257394841,1
23104211,257394841,1
257393388,257394841,1
257392983,257394841,1
257393916,257394841,1
257395160,257394841,1
257393079,257394841,1
257394585,257394842,1
257394669,257394842,1
257393977,257394842,1
257395326,257394842,1
257394904,257394842,1
257393284,257394842,1
257395022,257394842,1
257395188,257394842,1
257392333,257394843,1
257394280,257394843,1
257393832,257394843,1
257393832,257394843,1
257394655,257394843,1
257392255,257394844,1
257392408,257394844,1
257392167,257394844,1
257394809,257394844,1
257394550,257394844,1
257392618,257394844,1
150075967,257394845,1
257395246,257394845,1
257392747,257394845,1
257394252,257394845,1
257394466,257394845,1
257393673,257394846,1
257393899,257394847,1
27588600,257394847,1
257395214,257394847,1
257395175,257394847,1
257393804,257394847,1
257392125,257394847,1
257394957,257394847,1
257392445,257394847,1
193005665,257394848,1
257394479,257394848,1
257393071,257394848,1
257393557,257394848,1
257393937,257394849,1
257393628,257394849,1
257394264,257394849,1
6952991,257394849,1
257393605,257394849,1
257392900,257394849,1
257392769,257394849,1
257393474,257394849,1
219919620,257394850,1
257392231,257394851,1
257394889,257394851,1
257395236,257394851,1
257392306,257394851,1
257393738,257394851,1
257394308,257394851,1
24075216,257394851,1
257394144,257394851,1
257392428,257394852,1
257393681,257394852,1
12882627,257394852,1
257392047,257394852,1
257394932,257394852,1
9767398,257394852,1
257395077,257394852,1
12381009,257394852,1
257394386,257394852,1
257393096,257394853,1
257394265,257394853,1
257393780,257394853,1
257395183,257394853,1
229720491,257394853,1
257393752,257394853,1
257393924,257394853,1
257395287,257394853,1
257392990,257394853,1
257394609,257394854,1
230576868,257394854,1
257393615,257394854,1
257392911,257394854,1
257392666,257394854,1
257395304,257394854,1
257391853,257394854,1
257394295,257394854,1
257395260,257394854,1
257392535,257394854,1
22613333,257394855,1
257393612,257394856,1
257394831,257394857,1
257393569,257394857,1
257394387,257394857,1
257393044,257394857,1
257393963,257394857,1
257393208,257394857,1
257394521,257394857,1
257395187,257394857,1
257394989,257394858,1
2178047,257394859,1
257394938,257394859,1
257394388,257394859,1
159758061,257394859,1
257392721,257394859,1
30959469,257394859,1
225324935,257394859,1
257394146,257394859,1
257394615,257394859,1
41359629,257394859,1
257393288,257394860,1
257393050,257394860,1
257395017,257394860,1
244256742,257394861,1
15230445,257394861,1
257395245,257394861,1
257394626,257394861,1
257392629,257394861,1
257395172,257394861,1
257392935,257394861,1
26500411,257394862,1
221307965,257394862,1
257393005,257394862,1
257394463,257394862,1
257392740,257394862,1
257394903,257394862,1
257395311,257394862,1
257393627,257394862,1
2820054,257394863,1
257393242,257394863,1
257392012,257394863,1
257394143,257394863,1
257392801,257394863,1
257393971,257394863,1
257393879,257394863,1
219702453,257394863,1
257394296,257394863,1
257392090,257394864,1
257394326,257394864,1
33978441,257394864,1
257394379,257394864,1
257394471,257394864,1
224780615,257394864,1
257393056,257394865,1
257393420,257394866,1
12397688,257394866,1
257393569,257394866,1
257395071,257394866,1
257393832,257394866,1
257393072,257394866,1
257392562,257394866,1
257393916,257394866,1
257394816,257394866,1
33749822,257394867,1
39604571,257394867,1
257394615,257394867,1
257394667,257394867,1
257392657,257394867,1
257393706,257394867,1
257393398,257394868,1
257394774,257394868,1
257393060,257394868,1
257394502,257394868,1
257394876,257394868,1
257391989,257394868,1
257391930,257394869,1
257394805,257394869,1
72108866,257394869,1
257394613,257394869,1
257393702,257394869,1
257393290,257394869,1
257392408,257394870,1
163089792,257394871,1
257394909,257394871,1
257392171,257394871,1
257393754,257394871,1
38116957,257394871,1
257393083,257394871,1
257393288,257394871,1
257393558,257394871,1
257392079,257394871,1
257394727,257394871,1
257392025,257394872,1
257392270,257394872,1
7109680,257394873,1
257392463,257394873,1
257394895,257394873,1
257394904,257394873,1
257392225,257394874,1
257393768,257394874,1
257394100,257394874,1
257392486,257394874,1
257394921,257394874,1
257392855,257394874,1
41012649,257394874,1
257393933,257394874,1
14525249,257394874,1
257392325,257394875,1
257394496,257394875,1
257393695,257394875,1
257392332,257394875,1
257393687,257394875,1
257394458,257394875,1
257395203,257394876,1
257393836,257394876,1
257394383,257394876,1
257395296,257394876,1
257393818,257394876,1
257394495,257394876,1
257393963,257394876,1
5741404,257394876,1
257391827,257394877,1
257393996,257394877,1
205524549,257394877,1
257394691,257394877,1
257393086,257394877,1
257394002,257394877,1
257395071,257394878,1
257394273,257394879,1
257392087,257394879,1
257392213,257394879,1
257394048,257394879,1
16245702,257394879,1
257393585,257394879,1
41012649,257394880,1
23104211,257394880,1
257393726,257394881,1
257391849,257394881,1
257393230,257394881,1
257394506,257394881,1
257394334,257394882,1
257393791,257394882,1
257394155,257394882,1
257394434,257394882,1
59944215,257394882,1
257392166,257394882,1
2033905,257394882,1
257393777,257394882,1
257393079,257394882,1
257393838,257394882,1
257395169,257394883,1
257392772,257394883,1
257393420,257394883,1
257391934,257394884,1
38116957,257394884,1
257392473,257394885,1
257394786,257394885,1
257394471,257394885,1
257394295,257394885,1
10241326,257394886,1
257391919,257394886,1
171638109,257394886,1
257392488,257394886,1
257391864,257394887,1
22766649,257394888,1
257393766,257394888,1
14418261,257394888,1
257394708,257394888,1
257392168,257394888,1
51622103,257394888,1
257394932,257394888,1
40700757,257394889,1
34557450,257394889,1
257394992,257394889,1
257393930,257394889,1
36198884,257394889,1
257393261,257394889,1
257393215,257394889,1
257392445,257394889,1
257393284,257394889,1
257392933,257394890,1
257393284,257394890,1
257394499,257394890,1
257391888,257394890,1
257393200,257394891,1
257393957,257394891,1
257392110,257394891,1
257395068,257394891,1
9255575,257394891,1
257392975,257394891,1
145015296,257394891,1
20552089,257394892,1
191680767,257394892,1
257392487,257394892,1
257393980,257394892,1
7686737,257394892,1
9136093,257394892,1
28204603,257394892,1
257393045,257394892,1
257395231,257394892,1
257393592,257394892,1
257394670,257394893,1
257393058,257394894,1
16229449,257394894,1
257391969,257394894,1
257393398,257394894,1
257394694,257394894,1
257392111,257394894,1
257392998,257394894,1
257393326,257394894,1
257392285,257394895,1
257394297,257394895,1
257392823,257394895,1
36413452,257394895,1
257395003,257394895,1
257394302,257394896,1
7109680,257394896,1
257392169,257394896,1
257393938,257394896,1
257392224,257394896,1
29482050,257394897,1
257392749,257394897,1
257393362,257394897,1
23708435,257394897,1
257393631,257394897,1
43804678,257394897,1
191680767,257394898,1
10259438,257394898,1
257394216,257394898,1
257393673,257394898,1
257393241,257394898,1
257392395,257394898,1
2206322,257394899,1
257392062,257394899,1
257393697,257394899,1
257393998,257394899,1
257394301,257394899,1
257392611,257394899,1
257393633,257394900,1
1193385,257394900,1
257392225,257394901,1
257394155,257394901,1
16769709,257394901,1
5741404,257394901,1
257394394,257394901,1
257391937,257394901,1
257392835,257394901,1
257394625,257394901,1
257394204,257394902,1
37134779,257394902,1
128487683,257394902,1
257392762,257394902,1
257394372,257394903,1
27717248,257394904,1
257393233,257394904,1
257394209,257394904,1
257392213,257394905,1
257392211,257394905,1
4733413,257394905,1
257392027,257394905,1
118090602,257394905,1
257393027,257394905,1
257393915,257394906,1
257392181,257394906,1
257394307,257394906,1
257395165,257394906,1
257395024,257394906,1
257392440,257394906,1
257394708,257394906,1
257393669,257394907,1
14665258,257394907,1
36618621,257394907,1
257391864,257394907,1
139824664,257394907,1
257393733,257394907,1
257391888,257394907,1
257391853,257394907,1
257393241,257394908,1
257394188,257394908,1
27998798,257394908,1
30198692,257394908,1
257394188,257394908,1
257393072,257394908,1
257393072,257394908,1
257395043,257394908,1
257392324,257394908,1
42754104,257394909,1
257394075,257394909,1
257391798,257394910,1
257393241,257394910,1
257393204,257394910,1
257392702,257394910,1
45418390,257394910,1
257393572,257394911,1
257393264,257394911,1
257395140,257394912,1
257392913,257394912,1
257394625,257394912,1
257393566,257394912,1
257394763,257394912,1
38116957,257394912,1
257393859,257394912,1
257394836,257394912,1
257394308,257394913,1
257391869,257394913,1
257392776,257394913,1
257393107,257394913,1
257392863,257394913,1
257394054,257394913,1
257393286,257394914,1
257392531,257394915,1
257394014,257394915,1
257393658,257394915,1
257393553,257394915,1
257392607,257394915,1
257393080,257394915,1
14665258,257394915,1
257395145,257394915,1
21324677,257394915,1
257391829,257394915,1
257392401,257394916,1
257395003,257394916,1
257394991,257394916,1
257391879,257394916,1
257392101,257394916,1
257394728,257394916,1
257393921,257394917,1
257392774,257394917,1
257392026,257394917,1
43274936,257394918,1
257393073,257394918,1
43862558,257394918,1
257394251,257394918,1
257392025,257394918,1
1121576,257394918,1
257394989,257394918,1
257394834,257394918,1
257394252,257394918,1
257392274,257394918,1
257392109,257394919,1
257394693,257394919,1
10102218,257394919,1
257393628,257394919,1
35412301,257394919,1
32742955,257394919,1
257395073,257394920,1
16166606,257394920,1
257394587,257394920,1
257392912,257394920,1
257392682,257394920,1
33161957,257394920,1
257393998,257394920,1
22766649,257394920,1
257395082,257394920,1
257394932,257394920,1
257393554,257394921,1
5700347,257394921,1
257392142,257394921,1
257394225,257394921,1
257395327,257394921,1
257392969,257394921,1
22984400,257394921,1
257392188,257394921,1
205488451,257394921,1
257395079,257394921,1
257394834,257394922,1
257392117,257394922,1
257391888,257394922,1
257394479,257394922,1
257392773,257394922,1
257393076,257394922,1
257394585,257394923,1
257394346,257394923,1
43193019,257394924,1
257394053,257394925,1
34848896,257394925,1
27338751,257394925,1
257395015,257394925,1
257395232,257394926,1
257393382,257394926,1
257393993,257394926,1
257395143,257394926,1
257393559,257394926,1
257395080,257394926,1
257393511,257394927,1
39287782,257394927,1
257392862,257394927,1
257392674,257394927,1
257394587,257394928,1
257391849,257394928,1
257392334,257394928,1
257393072,257394928,1
21253154,257394928,1
257395165,257394928,1
257392517,257394928,1
257393158,257394928,1
257392309,257394929,1
115600573,257394929,1
257394102,257394929,1
257392687,257394929,1
229310668,257394929,1
257391990,257394929,1
257393307,257394929,1
7793073,257394929,1
28679281,257394929,1
210998487,257394929,1
257394434,257394930,1
257392767,257394931,1
257392702,257394931,1
31308173,257394931,1
257392775,257394931,1
257394713,257394931,1
257393363,257394931,1
45418390,257394931,1
257394189,257394931,1
257394434,257394931,1
257395043,257394931,1
257395013,257394932,1
257394589,257394932,1
257392769,257394932,1
257394588,257394932,1
162396957,257394932,1
257394273,257394932,1
257394585,257394932,1
257394110,257394932,1
257394107,257394932,1
20865445,257394932,1
257392062,257394933,1
257394171,257394933,1
257394932,257394933,1
257394765,257394934,1
257393205,257394934,1
231590362,257394934,1
41012649,257394934,1
257393665,257394934,1
145974745,257394934,1
5588860,257394935,1
257394914,257394935,1
3334939,257394935,1
257394225,257394936,1
7814353,257394936,1
257392968,257394936,1
257391874,257394936,1
257392942,257394936,1
257391949,257394936,1
43255550,257394936,1
257392233,257394937,1
257392700,257394937,1
257394591,257394937,1
257395015,257394937,1
257393695,257394937,1
257395183,257394937,1
198572865,257394937,1
219756863,257394937,1
257392703,257394938,1
257392272,257394938,1
230576868,257394938,1
219756863,257394938,1
257392515,257394939,1
257391959,257394939,1
257394101,257394940,1
257393782,257394940,1
127409870,257394940,1
26500411,257394941,1
3271383,257394941,1
257393600,257394941,1
257395019,257394941,1
10650788,257394941,1
257392797,257394941,1
257393205,257394941,1
222826426,257394942,1
219919620,257394942,1
257392767,257394942,1
257395153,257394942,1
257393664,257394942,1
27351979,257394942,1
257392025,257394942,1
257393411,257394942,1
257394126,257394942,1
257395076,257394943,1
257394659,257394943,1
257394195,257394943,1
257393004,257394943,1
25857169,257394944,1
257392212,257394944,1
257392283,257394944,1
257394344,257394945,1
257393790,257394945,1
38205865,257394945,1
257392675,257394946,1
257392142,257394946,1
2433012,257394946,1
257394984,257394946,1
257392911,257394946,1
257392236,257394947,1
257394195,257394947,1
89664903,257394947,1
257392743,257394947,1
257392754,257394948,1
257393420,257394948,1
257395280,257394948,1
257394089,257394948,1
257395233,257394948,1
257392803,257394948,1
23892886,257394948,1
257394396,257394948,1
257392445,257394949,1
257394972,257394950,1
257392772,257394950,1
12213033,257394950,1
257394350,257394950,1
257392925,257394951,1
257391916,257394951,1
14154659,257394951,1
257392380,257394951,1
257393207,257394952,1
56149730,257394952,1
257394913,257394952,1
257393278,257394952,1
257395014,257394952,1
257392262,257394952,1
257393571,257394953,1
257395043,257394953,1
257394776,257394953,1
257392842,257394953,1
257395245,257394953,1
257394984,257394953,1
257392690,257394953,1
257393237,257394953,1
257391896,257394953,1
257392089,257394953,1
257391812,257394954,1
38116957,257394954,1
5741404,257394955,1
257391934,257394955,1
257392791,257394956,1
257393246,257394956,1
257393334,257394957,1
135924033,257394957,1
257392846,257394957,1
257394663,257394957,1
257394928,257394957,1
257392507,257394957,1
257391823,257394958,1
10391899,257394958,1
6952991,257394958,1
257394505,257394959,1
257394484,257394959,1
3334939,257394959,1
17103224,257394959,1
257394191,257394959,1
257392711,257394959,1
257393212,257394960,1
257393156,257394960,1
257394002,257394960,1
257392772,257394960,1
257392136,257394960,1
257392819,257394960,1
257392941,257394960,1
232317560,257394960,1
207224331,257394961,1
257393598,257394962,1
257395055,257394963,1
257392994,257394963,1
13024712,257394963,1
27588600,257394963,1
257392943,257394964,1
9564277,257394964,1
257392596,257394964,1
257393050,257394964,1
257393690,257394964,1
89664903,257394964,1
257392997,257394965,1
257394762,257394965,1
257394518,257394965,1
51891915,257394965,1
257392739,257394966,1
257394533,257394966,1
257394841,257394966,1
257392583,257394966,1
257393619,257394966,1
257395082,257394966,1
257394488,257394966,1
257392187,257394967,1
257392308,257394967,1
257393176,257394967,1
257394995,257394967,1
257395019,257394968,1
33280108,257394968,1
257394435,257394968,1
257391879,257394969,1
40916087,257394969,1
40700757,257394969,1
257393253,257394969,1
257394706,257394969,1
10259438,257394969,1
257392829,257394970,1
35412301,257394970,1
45959989,257394970,1
257392572,257394970,1
2893001,257394970,1
3346033,257394970,1
257394768,257394971,1
257394048,257394971,1
257392232,257394971,1
257392772,257394971,1
257394160,257394971,1
257394816,257394971,1
257392657,257394971,1
257393396,257394971,1
257394995,257394971,1
257394496,257394971,1
257391971,257394972,1
257393287,257394972,1
257393205,257394972,1
257392796,257394972,1
22947616,257394972,1
257392084,257394973,1
257393838,257394973,1
257392739,257394974,1
257394302,257394974,1
257391829,257394974,1
257392965,257394974,1
257392176,257394974,1
257393571,257394974,1
32742955,257394974,1
257392463,257394975,1
257393629,257394975,1
2433012,257394975,1
257395000,257394975,1
257392475,257394975,1
257393932,257394976,1
257392910,257394976,1
257393929,257394976,1
12381009,257394976,1
34285548,257394976,1
257394992,257394976,1
257392830,257394976,1
257393239,257394976,1
257395012,257394976,1
257392666,257394976,1
193005665,257394977,1
257394768,257394977,1
257393664,257394977,1
257391859,257394977,1
257394136,257394977,1
257393689,257394977,1
257395170,257394977,1
20105679,257394977,1
257395245,257394977,1
257394492,257394977,1
257393286,257394978,1
32742955,257394978,1
34848896,257394978,1
257393387,257394978,1
196561263,257394978,1
257394833,257394978,1
257394255,257394978,1
257394754,257394978,1
257394634,257394979,1
257393104,257394979,1
10846657,257394979,1
257394184,257394979,1
257394685,257394979,1
257393280,257394979,1
257392267,257394979,1
257394183,257394979,1
257394549,257394980,1
257393296,257394981,1
257394294,257394981,1
12985345,257394981,1
257394051,257394981,1
257392784,257394982,1
39932985,257394982,1
257394218,257394982,1
257392606,257394982,1
257394438,257394982,1
20865445,257394983,1
257393103,257394983,1
41359629,257394983,1
257394407,257394984,1
257395000,257394984,1
257394436,257394984,1
257395142,257394984,1
257392212,257394984,1
257395022,257394984,1
257393253,257394984,1
12397688,257394984,1
257391846,257394984,1
257393217,257394985,1
257394013,257394986,1
3259833,257394986,1
257393289,257394987,1
257393921,257394987,1
25933489,257394987,1
257393560,257394987,1
257394591,257394987,1
12985345,257394987,1
257392401,257394987,1
162482262,257394988,1
257393997,257394988,1
257392767,257394988,1
257393102,257394988,1
23358070,257394988,1
257393156,257394988,1
25933489,257394989,1
257392761,257394989,1
257393570,257394990,1
257393107,257394990,1
29482050,257394990,1
257395013,257394990,1
257392272,257394990,1
31308173,257394990,1
144519414,257394990,1
257392830,257394991,1
257393241,257394991,1
257394370,257394991,1
257393575,257394991,1
3334939,257394991,1
257395197,257394991,1
257391878,257394992,1
257394770,257394992,1
257394711,257394992,1
257394728,257394992,1
257392678,257394992,1
257395070,257394993,1
2178047,257394993,1
257393134,257394993,1
257394714,257394993,1
257394622,257394993,1
257395144,257394993,1
35846680,257394993,1
257392408,257394994,1
45265900,257394994,1
257394668,257394994,1
257394052,257394994,1
257393307,257394994,1
257394057,257394994,1
257394110,257394994,1
257393196,257394995,1
257392059,257394995,1
257392678,257394995,1
30391642,257394995,1
257393560,257394995,1
257393237,257394995,1
257392394,257394995,1
257394215,257394995,1
257393207,257394996,1
257394816,257394996,1
257392332,257394996,1
3376721,257394997,1
257395211,257394997,1
257391873,257394997,1
33653439,257394997,1
257392700,257394998,1
257394669,257394998,1
257393989,257394998,1
37134779,257394998,1
257394479,257394998,1
257392944,257394998,1
257392411,257394999,1
257394670,257394999,1
257392680,257394999,1
257393288,257394999,1
257393119,257394999,1
257392966,257394999,1
32587045,257394999,1
257394283,257394999,1
257392336,257394999,1
257393210,257394999,1
34798035,257395000,1
257391972,257395000,1
42493964,257395000,1
257392828,257395000,1
19115550,257395001,1
257394714,257395001,1
257393989,257395001,1
257393218,257395002,1
257392939,257395002,1
38116957,257395002,1
257394283,257395002,1
257392212,257395002,1
34798035,257395002,1
257394764,257395003,1
257392611,257395003,1
257394728,257395003,1
257391970,257395003,1
257393157,257395003,1
257392703,257395003,1
257394107,257395004,1
257392773,257395004,1
257395208,257395004,1
162482262,257395004,1
257392939,257395004,1
257392761,257395004,1
257394729,257395004,1
12985345,257395004,1
257394766,257395004,1
42488828,257395004,1
257392213,257395005,1
257393657,257395005,1
257393565,257395005,1
43193019,257395005,1
257393207,257395005,1
257392759,257395005,1
257393363,257395005,1
257393232,257395006,1
257393634,257395006,1
257394770,257395006,1
257393646,257395006,1
257392690,257395007,1
24716241,257395007,1
28108359,257395007,1
257392784,257395007,1
257394713,257395007,1
257393963,257395007,1
257394765,257395007,1
257392140,257395007,1
257393963,257395007,1
257393200,257395007,1
257394014,257395008,1
257393654,257395008,1
257394729,257395008,1
257393219,257395008,1
257395044,257395009,1
12397688,257395009,1
43804678,257395009,1
257395326,257395009,1
257394187,257395009,1
257393215,257395009,1
257392830,257395009,1
257393566,257395009,1
257393134,257395009,1
257394729,257395009,1
21324677,257395010,1
257395145,257395010,1
257393027,257395010,1
257393240,257395010,1
257392235,257395010,1
42493964,257395010,1
30391642,257395010,1
257392711,257395010,1
257392665,257395011,1
257394273,257395011,1
257392411,257395011,1
34798035,257395011,1
257392831,257395011,1
257392700,257395011,1
39405744,257395012,1
257393559,257395012,1
45050611,257395012,1
257392826,257395012,1
257393216,257395012,1
257392332,257395012,1
257393073,257395012,1
257394815,257395013,1
257394718,257395014,1
257392149,257395014,1
257393007,257395014,1
257395207,257395014,1
257392325,257395014,1
257392684,257395014,1
257393566,257395014,1
28249734,257395014,1
45050611,257395015,1
10391899,257395015,1
257392759,257395016,1
257395139,257395016,1
257393658,257395016,1
257394353,257395016,1
257393932,257395016,1
257394436,257395016,1
257392409,257395016,1
257395043,257395016,1
257392107,257395017,1
257395231,257395018,1
257392112,257395018,1
257391937,257395018,1
30198692,257395019,1
257395139,257395019,1
27351979,257395019,1
257392768,257395019,1
257394765,257395019,1
13153479,257395019,1
257395043,257395019,1
257394727,257395019,1
193005665,257395020,1
257395326,257395020,1
257394549,257395020,1
31481304,257395020,1
257393651,257395020,1
31481304,257395020,1
257395012,257395021,1
257394044,257395021,1
257393207,257395021,1
257394409,257395022,1
10650788,257395022,1
257394282,257395022,1
257394394,257395023,1
21958345,257395023,1
257393205,257395023,1
257393217,257395023,1
257394282,257395023,1
257394351,257395023,1
257393041,257395023,1
257393682,257395024,1
16200019,257395024,1
257394299,257395024,1
257392795,257395024,1
257392083,257395024,1
257392223,257395024,1
257394549,257395024,1
257394913,257395024,1
257394307,257395024,1
24906786,257395025,1
257391824,257395025,1
257394714,257395025,1
257392944,257395025,1
257393217,257395026,1
257393700,257395026,1
99909081,257395026,1
257394215,257395026,1
25933489,257395027,1
257395053,257395027,1
19266356,257395028,1
257392670,257395029,1
257392402,257395029,1
257394273,257395029,1
24716241,257395029,1
33450665,257395029,1
257393159,257395029,1
257391905,257395029,1
257394915,257395029,1
257393284,257395029,1
257394048,257395030,1
257394047,257395030,1
257391992,257395030,1
1881617,257395031,1
8889986,257395031,1
20865445,257395031,1
257394043,257395031,1
257393263,257395031,1
257393933,257395032,1
257392690,257395032,1
257392714,257395032,1
257393326,257395032,1
257393103,257395032,1
257394663,257395032,1
257392325,257395032,1
257395141,257395032,1
257392140,257395033,1
257393244,257395034,1
44335137,257395034,1
30757178,257395035,1
257392683,257395035,1
257393643,257395036,1
257393092,257395036,1
238732501,257395036,1
257392045,257395036,1
257392262,257395036,1
257391798,257395036,1
257394416,257395036,1
245707563,257395036,1
257392459,257395037,1
257392549,257395038,1
257394228,257395038,1
257394238,257395038,1
257392015,257395038,1
25851476,257395038,1
257395057,257395038,1
257394835,257395038,1
257392641,257395038,1
257394705,257395038,1
257391932,257395038,1
257392985,257395039,1
257393736,257395039,1
247152116,257395039,1
257393639,257395039,1
257394597,257395039,1
257393839,257395040,1
257393589,257395040,1
257392115,257395040,1
257393422,257395040,1
257391864,257395040,1
257394728,257395040,1
257392804,257395040,1
12213033,257395040,1
257392804,257395040,1
39604571,257395040,1
257392604,257395041,1
257391849,257395041,1
257391913,257395041,1
257395152,257395041,1
257395208,257395041,1
257395101,257395041,1
257393925,257395041,1
257394516,257395042,1
25933489,257395042,1
257393758,257395042,1
257393212,257395042,1
257394220,257395042,1
251936305,257395042,1
25795581,257395042,1
257394479,257395043,1
257394585,257395043,1
12985345,257395044,1
257392711,257395044,1
193005665,257395045,1
257394479,257395045,1
